ID_Transaccion,Fecha,Cliente_Edad,Cliente_Genero,Pais,Marca,Categoria,Plataforma_Cashback,Canal_Integracion,Monto_Compra,Porcentaje_Devolucion
TRX-2026-0869,2025-10-23,39.0,M,Reino Unido,Expedia,Viajes,Revolut_Rewards,Web/Enlace Directo,625.84,"4,6%"
TRX-2026-0870,2025-10-09,50.0,No binario,espana,Just Eat,Alimentación,Letyshops,Web/Enlace Directo,68.81,0.0496
TRX-2026-0871,2026-04-04,32.0,No binario,España ,Amazon,Tecnología,Awin_Affiliate,Extensión Navegador,110.1,0.0184
TRX-2026-0872,2025-10-24,27.0,F,España,Iberia,Viajes,Awin_Affiliate,Web/Enlace Directo,485.49,
TRX-2026-0873,2026-05-07,22.0,F,Alemania,Just Eat,alimentación,Awin_Affiliate,Extensión Navegador,41.15,0.0367
TRX-2026-0874,2025-08-15,28.0,No binario,Alemania,Booking,Viajes,iGraal,Web/Enlace Directo,604.81,0.068
TRX-2026-0875,2025-10-12,33.0,No binario,España ,Sephora,Moda,iGraal,Extensión Navegador,136.95,"7,6%"
TRX-2026-0876,2025-08-16,48.0,M,Italia,Expedia,Viajes,Awin_Affiliate,App Móvil,274.44,0.0526
TRX-2026-0877,2025-12-30,29.0,M,ES,Zalando,Moda,iGraal,Web/Enlace Directo,135.3,0.0839
TRX-2026-0878,2026-01-19,35.0,F,ES,Amazon,Tecnología,Revolut_Rewards,App Móvil,232.32,0.0134
TRX-2026-0879,2025-07-07,,M,espana,Expedia,viajes,Letyshops,Extensión Navegador,421.08,0.0316
TRX-2026-0880,2026-03-01,43.0,M,Alemania,Just Eat,Alimentación,Letyshops,App Móvil,34.17,0.0233
TRX-2026-0881,2026-01-30,54.0,F,Italia,ASOS,moda,iGraal,App Móvil,125.46,"8,5%"
TRX-2026-0882,2025-10-24,29.0,No binario,Reino Unido,Renfe,Viajes,iGraal,App Móvil,137.25,0.0582
TRX-2026-0883,2025-07-28,30.0,F,Reino Unido,Expedia,Viajes,Letyshops,Web/Enlace Directo,294.44,0.0677
TRX-2026-0884,2025-10-02,42.0,M,España,Sephora,Moda,iGraal,Web/Enlace Directo,132.14,"8,5%"
TRX-2026-0885,2026-05-25,39.0,M,Reino Unido,Fnac,Tecnología,Revolut_Rewards,Web/Enlace Directo,542.15,0.0228
TRX-2026-0886,2026-02-15,48.0,M,Reino Unido,Just Eat,alimentación,Revolut_Rewards,Web/Enlace Directo,38.21,"3,4%"
TRX-2026-0887,2026-01-17,38.0,M,Francia,Apple,Tecnología,Revolut_Rewards,Extensión Navegador,191.53,0.0291
TRX-2026-0888,2025-10-09,31.0,M,Alemania,Dia,Alimentación,iGraal,App Móvil,32.42,0.0265
TRX-2026-0889,2025-07-03,38.0,M,Francia,Just Eat,Alimentación,Revolut_Rewards,App Móvil,31.95,0.0216
TRX-2026-0890,2025-10-27,42.0,M,espana,Mango,Moda,Letyshops,Web/Enlace Directo,38.79,
TRX-2026-0891,2025-12-01,40.0,F,Italia,Amazon,Tecnología,iGraal,Web/Enlace Directo,82.33,0.0142
TRX-2026-0892,2026-02-16,38.0,M,Italia,ASOS,moda,Awin_Affiliate,App Móvil,51.95,
TRX-2026-0893,2026-04-22,42.0,No binario,Francia,Carrefour,Alimentación,Letyshops,App Móvil,34.6,0.0269
TRX-2026-0894,2025-12-02,43.0,No binario,Francia,Sephora,Moda,Awin_Affiliate,Extensión Navegador,34.57,
TRX-2026-0895,2025-09-09,45.0,No binario,España ,Vueling,Viajes,Revolut_Rewards,Extensión Navegador,553.94,
TRX-2026-0896,2026-03-02,39.0,F,España ,Just Eat,Alimentación,Awin_Affiliate,App Móvil,21.05,0.049
TRX-2026-0897,2025-11-30,32.0,F,Francia,Uber Eats,Alimentación,iGraal,App Móvil,29.56,"4,9%"
TRX-2026-0898,2025-07-19,35.0,M,espana,Sephora,moda,iGraal,Extensión Navegador,95.11,0.0525
TRX-2026-0899,2025-09-19,43.0,No binario,Italia,Nike,moda,Revolut_Rewards,App Móvil,76.48,0.0844
TRX-2026-0900,2026-06-11,27.0,M,Reino Unido,Mango,Moda,Revolut_Rewards,Web/Enlace Directo,87.48,"9,8%"
TRX-2026-0901,2026-05-03,36.0,F,Francia,Iberia,Viajes,Letyshops,Extensión Navegador,172.39,"6,0%"
TRX-2026-0902,2025-11-08,30.0,M,ES,Dia,Alimentación,Revolut_Rewards,App Móvil,15.6,0.0235
TRX-2026-0903,2025-07-16,34.0,F,España ,Fnac,Tecnología,Letyshops,Web/Enlace Directo,858.72,0.0174
TRX-2026-0904,2026-04-05,44.0,F,Alemania,Carrefour,alimentación,Awin_Affiliate,App Móvil,26.65,0.0341
TRX-2026-0905,2026-04-26,35.0,No binario,Francia,PcComponentes,Tecnología,iGraal,Web/Enlace Directo,443.08,"1,3%"
TRX-2026-0906,2026-03-07,34.0,M,espana,Uber Eats,alimentación,Awin_Affiliate,Web/Enlace Directo,64.85,0.048
TRX-2026-0907,2026-01-21,23.0,F,España ,Expedia,Viajes,Revolut_Rewards,App Móvil,408.12,
TRX-2026-0908,2026-02-23,39.0,F,Italia,Zalando,moda,Letyshops,App Móvil,134.33,0.0594
TRX-2026-0909,2025-07-08,39.0,M,España ,Fnac,Tecnología,iGraal,Extensión Navegador,521.72,"1,8%"
TRX-2026-0910,2026-05-04,51.0,No binario,Italia,Zalando,Moda,Awin_Affiliate,Web/Enlace Directo,42.86,0.0662
TRX-2026-0911,2025-11-03,31.0,No binario,espana,Nike,Moda,Awin_Affiliate,App Móvil,121.34,0.0608
TRX-2026-0912,2026-06-08,,F,Francia,Fnac,Tecnología,Letyshops,Extensión Navegador,544.12,0.0166
TRX-2026-0913,2026-01-25,35.0,F,Reino Unido,MediaMarkt,tecnología,Revolut_Rewards,Extensión Navegador,896.33,"2,4%"
TRX-2026-0914,2025-10-15,46.0,No binario,Reino Unido,Just Eat,alimentación,Letyshops,App Móvil,63.75,0.0394
TRX-2026-0915,2025-06-13,33.0,F,Reino Unido,Zalando,Moda,iGraal,App Móvil,129.26,0.0472
TRX-2026-0916,2026-01-22,36.0,F,Reino Unido,Renfe,Viajes,Awin_Affiliate,Web/Enlace Directo,176.45,
TRX-2026-0917,2025-11-12,38.0,No binario,Reino Unido,Booking,viajes,Letyshops,Web/Enlace Directo,164.08,"4,1%"
TRX-2026-0918,2025-11-16,35.0,F,Reino Unido,Renfe,Viajes,Awin_Affiliate,Web/Enlace Directo,279.89,0.0437
TRX-2026-0919,2026-04-15,30.0,F,España,Expedia,Viajes,Awin_Affiliate,Web/Enlace Directo,437.18,"3,1%"
TRX-2026-0920,2026-02-07,35.0,M,Italia,Sephora,moda,Letyshops,App Móvil,31.67,"8,2%"
TRX-2026-0921,2026-03-09,42.0,M,ES,ASOS,Moda,Awin_Affiliate,Web/Enlace Directo,79.95,"4,6%"
TRX-2026-0922,2025-07-25,25.0,No binario,Italia,Nike,Moda,Revolut_Rewards,Extensión Navegador,92.24,0.0526
TRX-2026-0923,2026-02-27,35.0,M,Reino Unido,PcComponentes,Tecnología,Letyshops,App Móvil,227.7,0.0152
TRX-2026-0924,2025-10-17,28.0,No binario,ES,Fnac,Tecnología,Revolut_Rewards,Web/Enlace Directo,546.02,
TRX-2026-0925,2025-12-24,43.0,M,Reino Unido,Expedia,Viajes,Awin_Affiliate,App Móvil,172.77,0.0519
TRX-2026-0926,2025-06-23,21.0,M,Reino Unido,Just Eat,Alimentación,Letyshops,App Móvil,62.02,
TRX-2026-0927,2026-02-14,29.0,No binario,ES,Just Eat,Alimentación,Awin_Affiliate,Web/Enlace Directo,41.05,0.0209
TRX-2026-0928,2026-03-04,37.0,No binario,Italia,Zalando,Moda,Awin_Affiliate,Extensión Navegador,146.29,0.0586
TRX-2026-0929,2026-06-13,46.0,No binario,España,Zalando,Moda,Awin_Affiliate,App Móvil,35.05,"5,4%"
TRX-2026-0930,2025-12-04,33.0,F,Francia,ASOS,Moda,iGraal,App Móvil,93.73,"6,4%"
TRX-2026-0931,2026-02-09,29.0,F,Francia,ASOS,Moda,Letyshops,App Móvil,121.66,0.0939
TRX-2026-0932,2026-05-08,49.0,M,Francia,Expedia,Viajes,Letyshops,Extensión Navegador,290.41,0.0436
TRX-2026-0933,2025-07-18,22.0,F,espana,Dia,Alimentación,iGraal,Extensión Navegador,34.63,"2,3%"
TRX-2026-0934,2025-10-10,18.0,F,España,Dia,Alimentación,Letyshops,App Móvil,59.35,0.045
TRX-2026-0935,2025-11-18,37.0,F,España ,Apple,Tecnología,Revolut_Rewards,Web/Enlace Directo,431.04,0.0197
TRX-2026-0936,2025-07-24,29.0,F,Alemania,Uber Eats,Alimentación,Revolut_Rewards,Web/Enlace Directo,36.78,"3,6%"
TRX-2026-0937,2025-11-29,25.0,No binario,España ,Nike,Moda,Awin_Affiliate,Web/Enlace Directo,98.77,0.0519
TRX-2026-0938,2025-10-06,39.0,M,España,Vueling,Viajes,Awin_Affiliate,App Móvil,322.65,0.057
TRX-2026-0939,2026-06-05,35.0,M,espana,PcComponentes,tecnología,iGraal,App Móvil,669.44,"2,1%"
TRX-2026-0940,2025-07-24,29.0,M,Francia,Amazon,Tecnología,Revolut_Rewards,Web/Enlace Directo,570.83,0.0284
TRX-2026-0941,2026-05-24,23.0,F,España ,PcComponentes,Tecnología,Letyshops,Web/Enlace Directo,880.09,0.0228
TRX-2026-0942,2025-07-22,40.0,No binario,España,Just Eat,Alimentación,iGraal,Extensión Navegador,76.77,0.0277
TRX-2026-0943,2026-03-07,39.0,No binario,España ,Fnac,Tecnología,Letyshops,Web/Enlace Directo,727.1,0.0175
TRX-2026-0944,2025-09-30,33.0,No binario,espana,Dia,Alimentación,Awin_Affiliate,App Móvil,15.33,0.0262
TRX-2026-0945,2025-07-23,48.0,M,España ,Zalando,Moda,iGraal,Web/Enlace Directo,65.58,"4,4%"
TRX-2026-0946,2025-11-26,25.0,M,Alemania,Renfe,Viajes,Awin_Affiliate,App Móvil,277.43,0.0478
TRX-2026-0947,2025-07-04,21.0,M,ES,Carrefour,Alimentación,iGraal,Web/Enlace Directo,46.63,"5,0%"
TRX-2026-0948,2025-10-17,28.0,F,ES,Mango,Moda,Awin_Affiliate,Web/Enlace Directo,78.94,"10,0%"
TRX-2026-0949,2025-09-11,33.0,F,Francia,Booking,Viajes,Revolut_Rewards,Extensión Navegador,200.44,"3,4%"
TRX-2026-0950,2025-11-20,35.0,No binario,Francia,Apple,Tecnología,Revolut_Rewards,Web/Enlace Directo,279.84,0.0254
TRX-2026-0951,2025-07-23,32.0,M,Alemania,Dia,Alimentación,Revolut_Rewards,App Móvil,64.19,0.0286
TRX-2026-0952,2026-06-12,36.0,No binario,Italia,MediaMarkt,Tecnología,Letyshops,Web/Enlace Directo,820.26,0.0177
TRX-2026-0953,2025-08-01,,F,España ,Vueling,Viajes,Revolut_Rewards,Extensión Navegador,265.26,0.04
TRX-2026-0954,2025-08-10,45.0,No binario,Francia,Zalando,Moda,Revolut_Rewards,App Móvil,115.38,0.0544
TRX-2026-0955,2026-05-11,33.0,F,España ,Just Eat,Alimentación,Letyshops,Web/Enlace Directo,54.21,0.0497
TRX-2026-0956,2025-12-26,42.0,F,España ,Carrefour,Alimentación,iGraal,Web/Enlace Directo,17.1,0.0403
TRX-2026-0957,2026-01-31,36.0,No binario,Alemania,Vueling,Viajes,iGraal,App Móvil,354.06,"5,9%"
TRX-2026-0958,2025-12-09,37.0,M,Reino Unido,Just Eat,Alimentación,iGraal,Extensión Navegador,24.49,0.0279
TRX-2026-0959,2025-11-14,38.0,No binario,España ,Zalando,Moda,Revolut_Rewards,Extensión Navegador,58.06,0.0598
TRX-2026-0960,2026-01-31,37.0,M,espana,Uber Eats,alimentación,Revolut_Rewards,Web/Enlace Directo,31.76,"2,8%"
TRX-2026-0961,2025-12-06,39.0,No binario,ES,Amazon,Tecnología,Letyshops,Web/Enlace Directo,585.15,0.0195
TRX-2026-0962,2025-08-06,44.0,M,Italia,Uber Eats,alimentación,Letyshops,Extensión Navegador,70.31,"3,7%"
TRX-2026-0963,2025-09-22,35.0,M,Francia,ASOS,Moda,Letyshops,Web/Enlace Directo,131.58,"5,9%"
TRX-2026-0964,2025-09-18,39.0,M,espana,Just Eat,Alimentación,iGraal,Web/Enlace Directo,76.55,"3,0%"
TRX-2026-0965,2026-04-13,33.0,No binario,espana,MediaMarkt,Tecnología,Revolut_Rewards,Web/Enlace Directo,824.92,0.0281
TRX-2026-0966,2025-07-28,45.0,F,espana,Renfe,Viajes,iGraal,Extensión Navegador,334.58,"5,1%"
TRX-2026-0967,2025-06-25,28.0,No binario,Francia,Nike,Moda,Awin_Affiliate,Web/Enlace Directo,59.68,0.0846
TRX-2026-0968,2026-01-09,48.0,F,España,Zalando,Moda,Revolut_Rewards,App Móvil,37.28,"9,3%"
TRX-2026-0969,2026-03-04,33.0,F,Alemania,Mango,moda,Revolut_Rewards,App Móvil,96.17,0.0749
TRX-2026-0970,2026-03-06,22.0,No binario,Italia,Carrefour,Alimentación,Awin_Affiliate,App Móvil,54.09,"3,5%"
TRX-2026-0971,2026-01-11,35.0,M,Italia,ASOS,Moda,Awin_Affiliate,Web/Enlace Directo,95.16,0.0585
TRX-2026-0972,2026-01-01,28.0,No binario,Francia,Dia,Alimentación,Letyshops,Extensión Navegador,64.43,"4,0%"
TRX-2026-0973,2026-03-12,40.0,F,Italia,Expedia,viajes,Letyshops,App Móvil,366.01,0.0428
TRX-2026-0974,2025-08-25,28.0,No binario,espana,Apple,Tecnología,Letyshops,App Móvil,715.8,0.027
TRX-2026-0975,2025-08-13,30.0,M,Italia,Apple,Tecnología,Awin_Affiliate,App Móvil,843.52,"2,7%"
TRX-2026-0976,2026-01-03,18.0,M,ES,Just Eat,Alimentación,Revolut_Rewards,Extensión Navegador,64.54,0.0321
TRX-2026-0977,2026-01-24,30.0,F,Italia,Zalando,Moda,Awin_Affiliate,App Móvil,129.07,0.0414
TRX-2026-0978,2026-02-23,18.0,No binario,Alemania,Uber Eats,Alimentación,iGraal,Extensión Navegador,30.8,0.0298
TRX-2026-0979,2026-05-21,21.0,No binario,Francia,Dia,Alimentación,Awin_Affiliate,Web/Enlace Directo,53.1,"2,2%"
TRX-2026-0980,2026-01-19,40.0,F,Francia,Sephora,Moda,iGraal,App Móvil,147.15,0.0839
TRX-2026-0981,2025-08-30,40.0,F,Francia,ASOS,Moda,Awin_Affiliate,Web/Enlace Directo,91.38,"5,7%"
TRX-2026-0982,2025-06-14,37.0,No binario,espana,MediaMarkt,Tecnología,Letyshops,Extensión Navegador,316.29,"1,5%"
TRX-2026-0983,2026-06-02,26.0,F,ES,Just Eat,alimentación,Revolut_Rewards,App Móvil,66.88,"4,5%"
TRX-2026-0984,2025-09-28,33.0,M,Italia,Uber Eats,Alimentación,Awin_Affiliate,Web/Enlace Directo,19.36,"2,2%"
TRX-2026-0985,2025-09-24,33.0,F,Alemania,Dia,Alimentación,iGraal,Web/Enlace Directo,43.01,0.0283
TRX-2026-0986,2026-05-07,24.0,F,Reino Unido,MediaMarkt,Tecnología,Revolut_Rewards,Extensión Navegador,385.26,
TRX-2026-0987,2026-03-28,46.0,M,Italia,Mango,Moda,Awin_Affiliate,Web/Enlace Directo,82.22,0.0799
TRX-2026-0988,2025-08-22,41.0,F,España,Zalando,Moda,Awin_Affiliate,Extensión Navegador,37.61,0.072
TRX-2026-0989,2025-12-28,32.0,M,espana,Zalando,Moda,Awin_Affiliate,Extensión Navegador,78.04,
TRX-2026-0990,2025-10-31,34.0,F,Italia,Carrefour,Alimentación,Revolut_Rewards,Web/Enlace Directo,70.52,"2,6%"
TRX-2026-0991,2025-08-15,35.0,F,ES,Mango,Moda,iGraal,Extensión Navegador,119.58,0.0472
TRX-2026-0992,2026-04-28,18.0,No binario,España,Uber Eats,Alimentación,iGraal,App Móvil,16.05,0.0314
TRX-2026-0993,2025-11-03,32.0,No binario,ES,Sephora,Moda,iGraal,Web/Enlace Directo,105.45,0.0634
TRX-2026-0994,2026-02-06,28.0,F,Alemania,Expedia,Viajes,Letyshops,Extensión Navegador,476.19,"6,0%"
TRX-2026-0995,2025-12-05,25.0,No binario,Francia,Zara,Moda,Letyshops,Extensión Navegador,142.04,0.0979
TRX-2026-0996,2026-04-18,,F,ES,Dia,alimentación,Awin_Affiliate,App Móvil,55.65,
TRX-2026-0997,2025-10-16,48.0,F,Reino Unido,Zara,Moda,iGraal,Web/Enlace Directo,72.13,
TRX-2026-0998,2026-04-27,39.0,M,España,Iberia,Viajes,Revolut_Rewards,App Móvil,568.0,"5,1%"
TRX-2026-0999,2026-04-09,29.0,M,Reino Unido,Fnac,tecnología,iGraal,App Móvil,463.81,0.0266
TRX-2026-1000,2026-04-01,38.0,F,Reino Unido,Booking,Viajes,Revolut_Rewards,App Móvil,585.54,"3,4%"
TRX-2026-1001,2025-10-20,45.0,No binario,Alemania,Apple,Tecnología,Awin_Affiliate,App Móvil,362.3,0.0129
TRX-2026-1002,2025-07-25,41.0,F,Italia,Zalando,Moda,iGraal,Extensión Navegador,104.33,
TRX-2026-1003,2025-12-19,34.0,F,Reino Unido,Just Eat,Alimentación,Letyshops,App Móvil,55.39,"3,6%"
TRX-2026-1004,2025-12-23,28.0,F,ES,MediaMarkt,tecnología,Revolut_Rewards,Web/Enlace Directo,122.99,0.0271
TRX-2026-1005,2025-09-08,39.0,F,ES,Zara,Moda,iGraal,Extensión Navegador,93.81,0.0577
TRX-2026-1006,2025-09-28,37.0,F,Francia,Zalando,Moda,Letyshops,Extensión Navegador,49.83,0.0847
TRX-2026-1007,2026-05-20,41.0,No binario,espana,Sephora,Moda,Letyshops,App Móvil,44.84,0.0808
TRX-2026-1008,2025-08-05,39.0,M,Italia,ASOS,Moda,iGraal,App Móvil,62.06,0.0941
TRX-2026-1009,2026-01-11,42.0,F,España,Fnac,Tecnología,Awin_Affiliate,Extensión Navegador,833.82,0.0223
TRX-2026-1010,2026-03-23,29.0,F,Francia,Sephora,Moda,Revolut_Rewards,App Móvil,98.93,"5,5%"
TRX-2026-1011,2025-11-20,44.0,F,Reino Unido,Zalando,moda,Revolut_Rewards,Extensión Navegador,109.03,"8,6%"
TRX-2026-1012,2025-07-27,35.0,No binario,Francia,Sephora,Moda,Revolut_Rewards,App Móvil,127.78,0.0725
TRX-2026-1013,2025-12-21,50.0,M,España ,Uber Eats,Alimentación,iGraal,Web/Enlace Directo,45.32,0.0375
TRX-2026-1014,2025-08-09,28.0,No binario,Italia,Apple,Tecnología,Revolut_Rewards,Web/Enlace Directo,868.39,0.0184
TRX-2026-1015,2026-01-23,47.0,M,Reino Unido,MediaMarkt,Tecnología,Awin_Affiliate,App Móvil,111.46,0.012
TRX-2026-1016,2025-07-08,35.0,M,España,Just Eat,Alimentación,Revolut_Rewards,Extensión Navegador,54.11,0.0377
TRX-2026-1017,2025-12-11,28.0,No binario,Reino Unido,Just Eat,Alimentación,iGraal,App Móvil,57.06,
TRX-2026-1018,2025-07-27,,No binario,Italia,Carrefour,Alimentación,Letyshops,Web/Enlace Directo,26.75,"3,9%"
TRX-2026-1019,2025-10-23,31.0,M,ES,Amazon,Tecnología,Letyshops,App Móvil,423.57,0.011
TRX-2026-1020,2025-09-06,37.0,No binario,espana,Uber Eats,Alimentación,Letyshops,App Móvil,70.68,0.03
TRX-2026-1021,2026-04-28,38.0,No binario,Francia,Fnac,Tecnología,Revolut_Rewards,Web/Enlace Directo,200.13,"1,8%"
TRX-2026-1022,2025-12-10,29.0,F,ES,PcComponentes,Tecnología,iGraal,Extensión Navegador,540.39,0.0282
TRX-2026-1023,2025-06-22,33.0,F,espana,Booking,Viajes,Revolut_Rewards,App Móvil,163.09,"4,4%"
TRX-2026-1024,2026-01-14,51.0,No binario,Alemania,Renfe,Viajes,Letyshops,App Móvil,550.9,
TRX-2026-1025,2025-06-23,47.0,F,España ,Zara,Moda,Letyshops,Extensión Navegador,26.55,"5,5%"
TRX-2026-1026,2025-08-27,37.0,F,Francia,Mango,Moda,Revolut_Rewards,Web/Enlace Directo,96.93,"9,4%"
TRX-2026-1027,2026-01-30,34.0,M,espana,Apple,Tecnología,Awin_Affiliate,Web/Enlace Directo,347.08,"2,9%"
TRX-2026-1028,2025-09-27,34.0,No binario,Francia,PcComponentes,Tecnología,Letyshops,Web/Enlace Directo,339.57,0.024
TRX-2026-1029,2026-05-17,38.0,M,Alemania,Just Eat,Alimentación,Revolut_Rewards,Extensión Navegador,76.96,0.0251
TRX-2026-1030,2025-06-17,25.0,F,España ,PcComponentes,Tecnología,Awin_Affiliate,Web/Enlace Directo,256.73,"2,8%"
TRX-2026-1031,2025-11-23,31.0,F,Reino Unido,Uber Eats,Alimentación,Awin_Affiliate,App Móvil,30.12,0.044
TRX-2026-1032,2025-08-17,20.0,M,Italia,Vueling,viajes,iGraal,Web/Enlace Directo,510.05,0.0535
TRX-2026-1033,2026-03-23,37.0,No binario,ES,Mango,moda,Letyshops,Extensión Navegador,28.69,0.0957
TRX-2026-1034,2025-06-28,39.0,M,Italia,Just Eat,Alimentación,Revolut_Rewards,Extensión Navegador,70.07,"2,5%"
TRX-2026-1035,2026-04-28,30.0,F,España,Dia,Alimentación,Letyshops,App Móvil,79.07,
TRX-2026-1036,2025-09-01,46.0,F,Reino Unido,PcComponentes,Tecnología,Letyshops,Extensión Navegador,868.7,
TRX-2026-1037,2025-08-29,24.0,M,Italia,Expedia,Viajes,Letyshops,Web/Enlace Directo,433.9,"3,7%"
TRX-2026-1038,2025-08-10,22.0,M,Alemania,Zara,moda,Letyshops,Web/Enlace Directo,43.61,"8,9%"
TRX-2026-1039,2026-04-13,35.0,M,espana,Renfe,Viajes,Letyshops,Web/Enlace Directo,375.54,0.066
TRX-2026-1040,2025-07-11,42.0,No binario,Italia,Just Eat,Alimentación,iGraal,Web/Enlace Directo,51.04,"3,0%"
TRX-2026-1041,2025-11-19,47.0,F,España ,Iberia,Viajes,iGraal,Web/Enlace Directo,131.84,0.0562
TRX-2026-1042,2026-04-05,30.0,M,Italia,ASOS,moda,Revolut_Rewards,App Móvil,79.39,"4,5%"
TRX-2026-1043,2026-01-08,42.0,M,Italia,PcComponentes,Tecnología,iGraal,Extensión Navegador,854.23,0.0161
TRX-2026-1044,2026-05-20,33.0,No binario,España ,Renfe,Viajes,Revolut_Rewards,Extensión Navegador,280.51,0.0515
TRX-2026-1045,2025-12-06,32.0,No binario,Reino Unido,Expedia,viajes,iGraal,App Móvil,621.48,0.0657
TRX-2026-1046,2025-07-21,41.0,No binario,ES,Iberia,Viajes,Letyshops,Web/Enlace Directo,146.31,0.0416
TRX-2026-1047,2025-12-05,39.0,M,ES,Zalando,Moda,Letyshops,Web/Enlace Directo,108.57,0.0929
TRX-2026-1048,2026-01-25,21.0,M,Reino Unido,Iberia,Viajes,Revolut_Rewards,App Móvil,238.51,0.066
TRX-2026-1049,2025-11-23,45.0,F,Reino Unido,Dia,Alimentación,Letyshops,Extensión Navegador,56.44,0.0235
TRX-2026-1050,2026-02-02,45.0,No binario,Reino Unido,Uber Eats,Alimentación,Awin_Affiliate,App Móvil,70.61,0.0278
TRX-2026-1051,2026-04-30,28.0,No binario,Italia,Dia,Alimentación,Letyshops,Web/Enlace Directo,79.71,"3,4%"
TRX-2026-1052,2025-06-23,37.0,F,espana,Uber Eats,Alimentación,Revolut_Rewards,Web/Enlace Directo,24.28,"3,8%"
TRX-2026-1053,2026-06-06,37.0,F,espana,Apple,Tecnología,Awin_Affiliate,App Móvil,212.56,"2,3%"
TRX-2026-1054,2025-07-27,36.0,F,espana,Carrefour,alimentación,Revolut_Rewards,Extensión Navegador,69.82,"3,8%"
TRX-2026-1055,2025-06-28,29.0,F,Francia,Vueling,viajes,Letyshops,Web/Enlace Directo,611.7,"4,5%"
TRX-2026-1056,2025-08-29,28.0,F,Italia,Carrefour,Alimentación,Letyshops,Web/Enlace Directo,17.29,"3,6%"
TRX-2026-1057,2025-11-28,33.0,M,Reino Unido,Just Eat,Alimentación,Letyshops,Web/Enlace Directo,46.89,0.0275
TRX-2026-1058,2025-10-24,,No binario,ES,Zalando,Moda,Awin_Affiliate,Web/Enlace Directo,116.37,"9,8%"
TRX-2026-1059,2026-01-11,38.0,F,España ,Just Eat,Alimentación,Letyshops,App Móvil,23.13,"3,9%"
TRX-2026-1060,2025-10-29,31.0,M,Francia,Amazon,Tecnología,Awin_Affiliate,Web/Enlace Directo,383.04,"2,4%"
TRX-2026-1061,2025-07-11,40.0,No binario,España ,Just Eat,Alimentación,Awin_Affiliate,Web/Enlace Directo,34.95,0.0318
TRX-2026-1062,2025-07-29,18.0,M,España ,Zalando,Moda,Awin_Affiliate,Web/Enlace Directo,136.24,0.0796
TRX-2026-1063,2025-11-28,43.0,No binario,Reino Unido,ASOS,Moda,Letyshops,Web/Enlace Directo,75.23,"8,7%"
TRX-2026-1064,2026-04-08,20.0,M,ES,Booking,Viajes,iGraal,Extensión Navegador,92.24,0.0668
TRX-2026-1065,2026-03-02,31.0,No binario,España ,ASOS,Moda,iGraal,App Móvil,102.9,0.0589
TRX-2026-1066,2026-04-23,25.0,No binario,España ,Zalando,Moda,Revolut_Rewards,Extensión Navegador,91.54,"7,7%"
TRX-2026-1067,2026-02-06,23.0,F,Reino Unido,Zara,Moda,iGraal,Extensión Navegador,41.95,
TRX-2026-1068,2025-12-10,43.0,M,Alemania,Zara,Moda,iGraal,App Móvil,143.33,0.074
TRX-2026-1069,2026-04-05,30.0,No binario,España,Dia,Alimentación,iGraal,Web/Enlace Directo,27.81,"3,9%"
TRX-2026-1070,2025-07-30,36.0,No binario,Francia,ASOS,moda,Awin_Affiliate,Extensión Navegador,89.18,0.0989
TRX-2026-1071,2025-07-16,33.0,F,Reino Unido,Amazon,Tecnología,Revolut_Rewards,App Móvil,330.27,0.0155
TRX-2026-1072,2026-05-28,37.0,F,Italia,Vueling,viajes,iGraal,App Móvil,296.98,"6,6%"
TRX-2026-1073,2025-12-24,34.0,M,Italia,Just Eat,Alimentación,Awin_Affiliate,Extensión Navegador,76.29,0.0416
TRX-2026-1074,2025-07-05,23.0,F,Italia,Fnac,tecnología,iGraal,Extensión Navegador,737.25,"2,6%"
TRX-2026-1075,2026-02-12,41.0,F,Italia,Booking,Viajes,iGraal,Web/Enlace Directo,539.98,0.0648
TRX-2026-1076,2025-10-21,30.0,No binario,Italia,PcComponentes,tecnología,iGraal,Extensión Navegador,645.57,0.014
TRX-2026-1077,2026-06-12,21.0,M,Italia,Zalando,Moda,iGraal,Web/Enlace Directo,34.93,0.0592
TRX-2026-1078,2025-08-08,30.0,No binario,espana,Uber Eats,Alimentación,iGraal,App Móvil,27.02,"2,0%"
TRX-2026-1079,2026-03-09,46.0,No binario,ES,Expedia,Viajes,Letyshops,App Móvil,511.08,"3,9%"
TRX-2026-1080,2025-11-07,40.0,M,Italia,Apple,Tecnología,iGraal,Web/Enlace Directo,805.88,"2,4%"
TRX-2026-1081,2026-05-14,31.0,No binario,Italia,Carrefour,Alimentación,Revolut_Rewards,Extensión Navegador,78.52,"4,0%"
TRX-2026-1082,2025-08-07,31.0,No binario,España ,Amazon,Tecnología,Revolut_Rewards,App Móvil,678.29,0.0196
TRX-2026-1083,2025-08-17,31.0,F,España ,MediaMarkt,Tecnología,Revolut_Rewards,App Móvil,318.96,0.0259
TRX-2026-1084,2026-04-02,50.0,No binario,Italia,Just Eat,alimentación,iGraal,Extensión Navegador,66.24,0.0314
TRX-2026-1085,2025-07-10,37.0,F,España,Zalando,Moda,iGraal,Extensión Navegador,73.91,"4,9%"
TRX-2026-1086,2025-09-05,37.0,M,España,Zara,Moda,Revolut_Rewards,App Móvil,79.39,0.0911
TRX-2026-1087,2025-06-17,42.0,M,Alemania,Apple,tecnología,Letyshops,Web/Enlace Directo,851.27,0.0261
